state,state_code,year,education,education_code,region,births,avg_birth_weight_g,sd_birth_weight_g,avg_mother_age,sd_mother_age,avg_gestational_age_wks,sd_gestational_age_wks
North Carolina,37,2023,8th grade or less,1,South,4242,3205.69,581.73,29.41,7.22,38.44,2.81
North Carolina,37,2024,8th grade or less,1,South,4531,3223.34,549.85,29.23,7.1,38.38,2.65
North Carolina,37,2016,9th through 12th grade with no diploma,2,South,12793,3139.8,618.88,24.59,6.29,38.53,3.11
North Carolina,37,2017,9th through 12th grade with no diploma,2,South,12421,3122.99,621.68,24.81,6.38,38.43,3.11
North Carolina,37,2018,9th through 12th grade with no diploma,2,South,11694,3122.94,611.96,25.09,6.41,38.43,3.12
North Carolina,37,2019,9th through 12th grade with no diploma,2,South,11254,3126.07,604.85,25.25,6.53,38.4,3.06
North Carolina,37,2020,9th through 12th grade with no diploma,2,South,10616,3116.41,621.92,25.29,6.57,38.34,3.09
North Carolina,37,2021,9th through 12th grade with no diploma,2,South,10187,3111.71,613.5,25.49,6.6,38.3,3.1
North Carolina,37,2022,9th through 12th grade with no diploma,2,South,9786,3112.35,607.48,25.7,6.8,38.35,2.97
North Carolina,37,2023,9th through 12th grade with no diploma,2,South,9832,3121.0,618.54,25.73,6.85,38.34,3.09
North Carolina,37,2024,9th through 12th grade with no diploma,2,South,9812,3121.09,599.0,25.6,6.67,38.34,2.76
North Carolina,37,2016,High school graduate or GED completed,3,South,27443,3183.84,625.05,25.6,5.36,38.61,2.99
North Carolina,37,2017,High school graduate or GED completed,3,South,28252,3181.69,622.82,25.67,5.35,38.59,2.99
North Carolina,37,2018,High school graduate or GED completed,3,South,28321,3181.6,613.91,25.84,5.36,38.6,2.98
North Carolina,37,2019,High school graduate or GED completed,3,South,29577,3166.84,616.85,25.95,5.4,38.51,2.96
North Carolina,37,2020,High school graduate or GED completed,3,South,29290,3171.56,618.28,26.06,5.43,38.48,2.92
North Carolina,37,2021,High school graduate or GED completed,3,South,30032,3159.78,621.75,26.2,5.42,38.42,2.89
North Carolina,37,2022,High school graduate or GED completed,3,South,30434,3156.06,613.58,26.39,5.45,38.48,2.91
North Carolina,37,2023,High school graduate or GED completed,3,South,30074,3166.98,610.6,26.49,5.45,38.49,2.84
North Carolina,37,2024,High school graduate or GED completed,3,South,31132,3172.5,611.2,26.63,5.53,38.47,2.69
North Carolina,37,2016,"Some college credit, but not a degree",4,South,27240,3235.76,633.88,27.17,5.23,38.65,2.94
North Carolina,37,2017,"Some college credit, but not a degree",4,South,26866,3222.9,636.77,27.27,5.21,38.64,2.9
North Carolina,37,2018,"Some college credit, but not a degree",4,South,25807,3231.16,629.91,27.45,5.22,38.64,2.87
North Carolina,37,2019,"Some college credit, but not a degree",4,South,24528,3219.03,629.2,27.49,5.21,38.52,2.88
North Carolina,37,2020,"Some college credit, but not a degree",4,South,23565,3214.88,628.63,27.72,5.23,38.49,2.86
North Carolina,37,2021,"Some college credit, but not a degree",4,South,23322,3216.33,621.5,28.02,5.25,38.52,2.73
North Carolina,37,2022,"Some college credit, but not a degree",4,South,22736,3210.77,621.28,28.15,5.28,38.52,2.75
North Carolina,37,2023,"Some college credit, but not a degree",4,South,21354,3200.81,621.11,28.37,5.33,38.47,2.8
North Carolina,37,2024,"Some college credit, but not a degree",4,South,20938,3213.64,621.26,28.53,5.35,38.45,2.62
North Carolina,37,2016,"Associate degree (AA, AS)",5,South,11044,3288.37,611.7,29.57,4.84,38.72,2.67
North Carolina,37,2017,"Associate degree (AA, AS)",5,South,11148,3287.54,621.68,29.56,4.86,38.67,2.75
North Carolina,37,2018,"Associate degree (AA, AS)",5,South,11226,3283.23,614.69,29.67,4.91,38.74,2.66
North Carolina,37,2019,"Associate degree (AA, AS)",5,South,11332,3276.99,608.37,29.63,4.91,38.64,2.64
North Carolina,37,2020,"Associate degree (AA, AS)",5,South,11198,3264.58,604.48,29.66,4.87,38.56,2.66
North Carolina,37,2021,"Associate degree (AA, AS)",5,South,11743,3256.81,617.1,29.68,4.93,38.46,2.69
North Carolina,37,2022,"Associate degree (AA, AS)",5,South,12037,3261.14,608.67,29.76,4.93,38.51,2.63
North Carolina,37,2023,"Associate degree (AA, AS)",5,South,11515,3254.98,615.92,29.9,5.0,38.5,2.69
North Carolina,37,2024,"Associate degree (AA, AS)",5,South,11617,3251.3,593.6,29.93,5.01,38.51,2.48
North Carolina,37,2016,"Bachelor's degree (BA, AB, BS)",6,South,24234,3344.31,595.24,31.07,4.41,38.84,2.49
North Carolina,37,2017,"Bachelor's degree (BA, AB, BS)",6,South,23506,3343.55,583.15,31.17,4.45,38.89,2.43
North Carolina,37,2018,"Bachelor's degree (BA, AB, BS)",6,South,24110,3349.24,579.24,31.16,4.37,38.91,2.43
North Carolina,37,2019,"Bachelor's degree (BA, AB, BS)",6,South,23941,3325.77,583.61,31.19,4.36,38.81,2.46
North Carolina,37,2020,"Bachelor's degree (BA, AB, BS)",6,South,24225,3326.43,588.87,31.23,4.41,38.77,2.42
North Carolina,37,2021,"Bachelor's degree (BA, AB, BS)",6,South,26112,3330.62,573.64,31.3,4.38,38.76,2.34
North Carolina,37,2022,"Bachelor's degree (BA, AB, BS)",6,South,26704,3316.69,581.93,31.32,4.4,38.77,2.42
North Carolina,37,2023,"Bachelor's degree (BA, AB, BS)",6,South,27144,3310.39,580.68,31.31,4.41,38.72,2.38
North Carolina,37,2024,"Bachelor's degree (BA, AB, BS)",6,South,28092,3315.13,577.66,31.4,4.42,38.73,2.28
North Carolina,37,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,10217,3331.34,585.13,32.62,3.87,38.86,2.38
North Carolina,37,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,10254,3322.63,589.53,32.73,3.93,38.86,2.46
North Carolina,37,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,10446,3323.85,588.75,32.89,3.88,38.83,2.43
North Carolina,37,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,10606,3317.49,590.25,32.92,3.87,38.76,2.46
North Carolina,37,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,10438,3320.71,570.8,33.04,3.9,38.79,2.3
North Carolina,37,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,11680,3312.54,571.09,33.03,3.94,38.74,2.31
North Carolina,37,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,11801,3309.11,570.21,33.08,4.03,38.72,2.37
North Carolina,37,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,12035,3300.92,565.54,32.97,4.0,38.69,2.31
North Carolina,37,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,12373,3311.81,572.04,33.0,4.03,38.68,2.2
North Carolina,37,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,2942,3318.96,562.4,33.58,3.66,38.9,2.27
North Carolina,37,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3017,3315.88,576.73,33.77,3.86,38.83,2.38
North Carolina,37,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3018,3300.16,566.72,33.7,3.65,38.89,2.31
North Carolina,37,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3117,3324.38,546.52,34.0,3.75,38.83,2.09
North Carolina,37,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3191,3294.21,570.12,34.0,3.81,38.69,2.4
North Carolina,37,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3425,3299.08,566.19,33.98,3.64,38.74,2.17
North Carolina,37,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3589,3301.19,542.58,34.04,3.76,38.75,2.22
North Carolina,37,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3485,3280.26,588.19,33.97,3.81,38.65,2.3
North Carolina,37,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,3809,3296.85,543.92,34.06,3.83,38.67,2.1
Oklahoma,40,2016,8th grade or less,1,South,1624,3255.38,566.53,28.04,6.92,38.44,2.75
Oklahoma,40,2017,8th grade or less,1,South,1570,3219.05,613.88,28.38,6.93,38.24,3.02
Oklahoma,40,2018,8th grade or less,1,South,1441,3236.66,592.89,28.67,6.76,38.22,2.94
Oklahoma,40,2019,8th grade or less,1,South,1392,3234.26,589.43,28.52,6.92,38.29,2.83
Oklahoma,40,2020,8th grade or less,1,South,1292,3191.61,588.33,28.68,7.04,38.07,2.7
Oklahoma,40,2021,8th grade or less,1,South,1288,3231.86,569.62,28.72,7.12,38.23,2.65
Oklahoma,40,2022,8th grade or less,1,South,1429,3211.33,521.61,28.86,7.08,38.19,2.77
Oklahoma,40,2023,8th grade or less,1,South,1400,3200.09,578.6,28.45,7.11,38.17,2.93
Oklahoma,40,2024,8th grade or less,1,South,1458,3180.02,579.02,28.33,6.9,38.04,2.87
Oklahoma,40,2016,9th through 12th grade with no diploma,2,South,7170,3182.15,592.13,23.83,5.85,38.33,2.81
Oklahoma,40,2017,9th through 12th grade with no diploma,2,South,6487,3194.34,598.09,24.04,5.98,38.3,2.87
Oklahoma,40,2018,9th through 12th grade with no diploma,2,South,6134,3166.65,575.51,24.11,5.94,38.24,2.78
Oklahoma,40,2019,9th through 12th grade with no diploma,2,South,5984,3146.53,593.64,24.34,6.13,38.12,2.88
Oklahoma,40,2020,9th through 12th grade with no diploma,2,South,5775,3147.46,584.67,24.4,6.13,38.17,2.8
Oklahoma,40,2021,9th through 12th grade with no diploma,2,South,5458,3141.03,593.47,24.45,6.24,38.16,2.82
Oklahoma,40,2022,9th through 12th grade with no diploma,2,South,5237,3126.12,589.88,24.63,6.25,38.15,2.85
Oklahoma,40,2023,9th through 12th grade with no diploma,2,South,5123,3139.91,590.69,24.72,6.31,38.12,2.79
Oklahoma,40,2024,9th through 12th grade with no diploma,2,South,4953,3142.23,596.75,24.8,6.33,38.07,2.77
Oklahoma,40,2016,High school graduate or GED completed,3,South,15319,3229.42,593.22,25.27,5.15,38.38,2.68
Oklahoma,40,2017,High school graduate or GED completed,3,South,14775,3226.77,600.8,25.43,5.17,38.38,2.74
Oklahoma,40,2018,High school graduate or GED completed,3,South,15069,3230.03,594.29,25.6,5.18,38.37,2.66
Oklahoma,40,2019,High school graduate or GED completed,3,South,15440,3223.36,583.61,25.57,5.23,38.33,2.64
Oklahoma,40,2020,High school graduate or GED completed,3,South,14735,3209.05,585.78,25.65,5.25,38.35,2.6
Oklahoma,40,2021,High school graduate or GED completed,3,South,15129,3200.81,593.74,25.74,5.25,38.31,2.68
Oklahoma,40,2022,High school graduate or GED completed,3,South,15235,3198.39,581.72,25.86,5.29,38.33,2.63
Oklahoma,40,2023,High school graduate or GED completed,3,South,15205,3199.64,578.91,25.84,5.27,38.32,2.57
Oklahoma,40,2024,High school graduate or GED completed,3,South,15518,3206.71,584.93,25.97,5.28,38.34,2.63
Oklahoma,40,2016,"Some college credit, but not a degree",4,South,12196,3289.29,588.6,26.96,5.01,38.46,2.49
Oklahoma,40,2017,"Some college credit, but not a degree",4,South,11725,3266.77,604.86,27.06,5.05,38.4,2.61
Oklahoma,40,2018,"Some college credit, but not a degree",4,South,11534,3251.28,604.31,27.18,5.07,38.3,2.65
Oklahoma,40,2019,"Some college credit, but not a degree",4,South,11148,3259.72,579.8,27.27,5.11,38.39,2.51
Oklahoma,40,2020,"Some college credit, but not a degree",4,South,10893,3253.25,590.58,27.48,5.19,38.36,2.52
Oklahoma,40,2021,"Some college credit, but not a degree",4,South,10752,3235.89,598.99,27.61,5.18,38.31,2.55
Oklahoma,40,2022,"Some college credit, but not a degree",4,South,10286,3239.23,589.25,27.85,5.14,38.39,2.54
Oklahoma,40,2023,"Some college credit, but not a degree",4,South,10147,3244.35,600.5,27.93,5.16,38.36,2.57
Oklahoma,40,2024,"Some college credit, but not a degree",4,South,9833,3250.69,575.95,28.11,5.22,38.37,2.5
Oklahoma,40,2016,"Associate degree (AA, AS)",5,South,3998,3318.3,580.92,29.08,4.79,38.4,2.43
Oklahoma,40,2017,"Associate degree (AA, AS)",5,South,3928,3297.29,597.41,29.04,4.76,38.38,2.51
Oklahoma,40,2018,"Associate degree (AA, AS)",5,South,3891,3279.13,592.76,28.97,4.71,38.32,2.52
Oklahoma,40,2019,"Associate degree (AA, AS)",5,South,3793,3274.9,590.78,29.27,4.79,38.4,2.46
Oklahoma,40,2020,"Associate degree (AA, AS)",5,South,3577,3292.25,576.86,29.32,4.82,38.39,2.39
Oklahoma,40,2021,"Associate degree (AA, AS)",5,South,3889,3262.98,586.84,29.15,4.84,38.33,2.47
Oklahoma,40,2022,"Associate degree (AA, AS)",5,South,3904,3276.91,595.07,29.3,4.84,38.35,2.51
Oklahoma,40,2023,"Associate degree (AA, AS)",5,South,3931,3266.85,584.18,29.37,4.93,38.38,2.43
Oklahoma,40,2024,"Associate degree (AA, AS)",5,South,3860,3273.12,588.78,29.41,4.92,38.37,2.58
Oklahoma,40,2016,"Bachelor's degree (BA, AB, BS)",6,South,8742,3364.76,564.17,30.3,4.19,38.62,2.21
Oklahoma,40,2017,"Bachelor's degree (BA, AB, BS)",6,South,8381,3359.8,564.99,30.35,4.15,38.59,2.19
Oklahoma,40,2018,"Bachelor's degree (BA, AB, BS)",6,South,8324,3353.28,562.61,30.52,4.27,38.58,2.22
Oklahoma,40,2019,"Bachelor's degree (BA, AB, BS)",6,South,7909,3342.46,571.0,30.48,4.34,38.52,2.25
Oklahoma,40,2020,"Bachelor's degree (BA, AB, BS)",6,South,7891,3358.95,548.59,30.49,4.33,38.59,2.18
Oklahoma,40,2021,"Bachelor's degree (BA, AB, BS)",6,South,8336,3318.49,568.22,30.45,4.38,38.49,2.27
Oklahoma,40,2022,"Bachelor's degree (BA, AB, BS)",6,South,8574,3313.89,560.42,30.53,4.46,38.52,2.3
Oklahoma,40,2023,"Bachelor's degree (BA, AB, BS)",6,South,8374,3333.16,556.51,30.58,4.48,38.55,2.29
Oklahoma,40,2024,"Bachelor's degree (BA, AB, BS)",6,South,8592,3328.65,559.36,30.54,4.49,38.53,2.29
Oklahoma,40,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2579,3342.17,584.65,31.98,3.81,38.55,2.21
Oklahoma,40,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2403,3351.09,550.64,32.01,3.85,38.59,2.1
Oklahoma,40,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2472,3337.25,578.12,32.06,3.85,38.56,2.2
Oklahoma,40,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2476,3336.61,563.77,32.22,4.0,38.55,2.15
Oklahoma,40,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2504,3331.62,551.3,32.3,3.92,38.5,2.13
Oklahoma,40,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2620,3317.35,602.29,32.09,3.95,38.43,2.43
Oklahoma,40,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2675,3313.35,583.49,32.15,4.03,38.43,2.38
Oklahoma,40,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2687,3341.61,562.79,32.23,4.11,38.54,2.23
Oklahoma,40,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,2715,3325.72,564.46,32.16,4.14,38.52,2.24
Oklahoma,40,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,832,3357.35,561.83,32.59,3.52,38.54,2.18
Oklahoma,40,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,810,3347.51,510.36,32.91,3.84,38.67,2.02
Oklahoma,40,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,828,3313.99,559.55,32.95,3.66,38.6,1.91
Oklahoma,40,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,848,3323.3,547.25,32.97,3.88,38.47,2.01
Oklahoma,40,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,842,3283.51,538.92,32.91,3.82,38.52,2.1
Oklahoma,40,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,828,3286.59,582.17,32.99,3.77,38.39,2.39
Oklahoma,40,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,871,3262.19,548.83,32.93,3.97,38.38,2.1
Oklahoma,40,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,883,3262.65,545.01,33.22,4.14,38.48,2.18
Oklahoma,40,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,South,879,3281.59,558.04,32.93,3.92,38.45,2.13
South Carolina,45,2016,8th grade or less,1,South,1488,3259.82,565.99,29.15,6.61,38.58,2.77
South Carolina,45,2017,8th grade or less,1,South,1384,3258.65,579.74,29.11,6.72,38.36,3.06
South Carolina,45,2018,8th grade or less,1,South,1293,3212.41,559.82,29.09,6.76,38.37,2.75
South Carolina,45,2019,8th grade or less,1,South,1323,3224.14,578.85,28.71,6.97,38.42,2.71
South Carolina,45,2020,8th grade or less,1,South,1312,3210.14,550.79,28.62,7.09,38.16,2.72
South Carolina,45,2021,8th grade or less,1,South,1280,3212.55,564.82,28.93,7.25,38.27,2.62
South Carolina,45,2022,8th grade or less,1,South,1505,3194.76,558.88,28.5,7.25,38.08,2.88
South Carolina,45,2023,8th grade or less,1,South,1563,3165.31,526.62,28.14,7.2,38.1,2.76
South Carolina,45,2024,8th grade or less,1,South,1752,3206.97,535.12,27.93,7.11,38.41,2.54
South Carolina,45,2016,9th through 12th grade with no diploma,2,South,6681,3114.64,600.54,24.11,5.94,38.31,3.01
South Carolina,45,2017,9th through 12th grade with no diploma,2,South,6376,3110.8,608.43,24.4,5.94,38.26,2.96
South Carolina,45,2018,9th through 12th grade with no diploma,2,South,6062,3095.75,606.23,24.26,6.06,38.19,2.97
South Carolina,45,2019,9th through 12th grade with no diploma,2,South,5924,3111.29,603.12,24.45,6.08,38.2,2.91
South Carolina,45,2020,9th through 12th grade with no diploma,2,South,5478,3095.32,613.49,24.6,6.23,38.11,2.96
South Carolina,45,2021,9th through 12th grade with no diploma,2,South,5056,3094.71,615.65,24.54,6.24,38.08,2.92
South Carolina,45,2022,9th through 12th grade with no diploma,2,South,5025,3087.21,603.6,24.57,6.37,38.07,2.83
South Carolina,45,2023,9th through 12th grade with no diploma,2,South,4894,3087.49,610.65,24.61,6.4,38.16,2.93
South Carolina,45,2024,9th through 12th grade with no diploma,2,South,5171,3073.97,613.86,24.64,6.41,38.08,2.92
South Carolina,45,2016,High school graduate or GED completed,3,South,13535,3157.86,631.64,25.57,5.33,38.33,2.99
South Carolina,45,2017,High school graduate or GED completed,3,South,13793,3153.24,627.03,25.65,5.37,38.31,2.9
South Carolina,45,2018,High school graduate or GED completed,3,South,14085,3154.78,611.02,25.81,5.35,38.32,2.77
South Carolina,45,2019,High school graduate or GED completed,3,South,14502,3139.46,622.17,25.83,5.35,38.26,2.89
South Carolina,45,2020,High school graduate or GED completed,3,South,14594,3145.06,608.3,26.1,5.42,38.28,2.74
South Carolina,45,2021,High school graduate or GED completed,3,South,14909,3136.8,631.6,26.19,5.5,38.22,2.77
South Carolina,45,2022,High school graduate or GED completed,3,South,15324,3126.6,618.2,26.38,5.48,38.21,2.84
South Carolina,45,2023,High school graduate or GED completed,3,South,15802,3129.03,612.04,26.49,5.53,38.22,2.79
South Carolina,45,2024,High school graduate or GED completed,3,South,16182,3132.67,605.94,26.52,5.53,38.25,2.79
South Carolina,45,2016,"Some college credit, but not a degree",4,South,14094,3220.02,622.55,27.07,5.14,38.47,2.72
South Carolina,45,2017,"Some college credit, but not a degree",4,South,14205,3211.58,616.53,27.19,5.13,38.42,2.69
South Carolina,45,2018,"Some college credit, but not a degree",4,South,13570,3210.46,616.61,27.37,5.15,38.36,2.68
South Carolina,45,2019,"Some college credit, but not a degree",4,South,13319,3190.68,614.87,27.61,5.21,38.31,2.66
South Carolina,45,2020,"Some college credit, but not a degree",4,South,12574,3200.18,626.05,27.78,5.21,38.32,2.72
South Carolina,45,2021,"Some college credit, but not a degree",4,South,12406,3197.53,622.43,27.94,5.2,38.27,2.61
South Carolina,45,2022,"Some college credit, but not a degree",4,South,11866,3189.78,619.21,28.21,5.3,38.31,2.62
South Carolina,45,2023,"Some college credit, but not a degree",4,South,11113,3202.19,611.59,28.45,5.31,38.32,2.63
South Carolina,45,2024,"Some college credit, but not a degree",4,South,10808,3193.0,610.49,28.55,5.33,38.31,2.63
South Carolina,45,2016,"Associate degree (AA, AS)",5,South,5190,3269.03,609.32,29.74,4.84,38.48,2.58
South Carolina,45,2017,"Associate degree (AA, AS)",5,South,5132,3259.66,618.01,29.61,4.73,38.47,2.57
South Carolina,45,2018,"Associate degree (AA, AS)",5,South,5215,3247.75,625.58,29.78,4.78,38.39,2.59
South Carolina,45,2019,"Associate degree (AA, AS)",5,South,5098,3225.21,613.73,29.92,4.8,38.32,2.55
South Carolina,45,2020,"Associate degree (AA, AS)",5,South,5081,3239.58,624.68,29.92,4.81,38.33,2.57
South Carolina,45,2021,"Associate degree (AA, AS)",5,South,5383,3234.22,617.73,30.02,4.81,38.29,2.46
South Carolina,45,2022,"Associate degree (AA, AS)",5,South,5437,3238.83,602.82,30.12,4.85,38.4,2.45
South Carolina,45,2023,"Associate degree (AA, AS)",5,South,5274,3226.33,602.77,30.24,4.9,38.31,2.58
South Carolina,45,2024,"Associate degree (AA, AS)",5,South,5240,3252.55,590.14,30.27,4.95,38.38,2.49
South Carolina,45,2016,"Bachelor's degree (BA, AB, BS)",6,South,10404,3332.6,590.09,30.86,4.37,38.68,2.42
South Carolina,45,2017,"Bachelor's degree (BA, AB, BS)",6,South,10329,3329.77,579.94,30.87,4.36,38.74,2.34
South Carolina,45,2018,"Bachelor's degree (BA, AB, BS)",6,South,10514,3335.19,579.47,30.93,4.41,38.68,2.26
South Carolina,45,2019,"Bachelor's degree (BA, AB, BS)",6,South,10710,3321.97,569.37,30.98,4.42,38.61,2.32
South Carolina,45,2020,"Bachelor's degree (BA, AB, BS)",6,South,10573,3322.83,571.29,31.01,4.42,38.64,2.21
South Carolina,45,2021,"Bachelor's degree (BA, AB, BS)",6,South,11437,3316.39,575.14,31.02,4.43,38.58,2.32
South Carolina,45,2022,"Bachelor's degree (BA, AB, BS)",6,South,11881,3306.46,578.89,31.06,4.43,38.61,2.26
South Carolina,45,2023,"Bachelor's degree (BA, AB, BS)",6,South,12100,3309.8,571.86,31.14,4.46,38.58,2.26
South Carolina,45,2024,"Bachelor's degree (BA, AB, BS)",6,South,12367,3318.58,571.52,31.27,4.42,38.58,2.21
South Carolina,45,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,South,4535,3337.66,569.27,32.44,3.82,38.65,2.39
